,course_href,course_name,partner_title,stars,recent_views,num_ratings,num_reviews,description,length,100%_online,shareable_certificate,flexible_deadlines,english,intermediate_level,beginner_level,spanish,chinese_(traditional),arabic,portuguese_(brazilian),russian,advanced_level,chinese_(simplified),french,japanese,specialization,outcome_career_benefit,outcome_pay_increase,outcome_new_career,he_partner,enrollment
178,/learn/data-scientists-tools,The Data Scientist’s Toolbox,Johns Hopkins University,4.6,617557,31308,6659,"In this course you will get an introduction to the main tools and ideas in the data scientist's toolbox. The course gives an overview of the data, questions, and tools that data analysts and data scientists work with. There are two components to this course. The first is a conceptual introduction to the ideas behind turning data into actionable knowledge. The second is a practical introduction to the tools that will be used in the program like version control, markdown, git, GitHub, R, and RStudio.",18,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,,32.0,1,616486
179,/learn/hypothesis-testing-public-health,Hypothesis Testing in Public Health ,Johns Hopkins University,4.8,26827,419,98,"Biostatistics is an essential skill for every public health researcher because it provides a set of precise methods for extracting meaningful conclusions from data. In this second course of the Biostatistics in Public Health Specialization, you'll learn to evaluate sample variability and apply statistical hypothesis testing methods. Along the way, you'll perform calculations and interpret real-world data from the published scientific literature. Topics include sample statistics, the central limit theorem, confidence intervals, hypothesis testing, and p values.",19,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,20.0,,25.0,1,9002
180,/learn/apply-generative-adversarial-networks-gans,Apply Generative Adversarial Networks (GANs),DeepLearning.AI,4.8,48787,278,60,"In this course, you will:- Explore the applications of GANs and examine them wrt data augmentation, privacy, and anonymity
- Leverage the image-to-image translation framework and identify applications to modalities beyond images
- Implement Pix2Pix, a paired image-to-image translation GAN, to adapt satellite images into map routes (and vice versa)
- Compare paired image-to-image translation to unpaired image-to-image translation and identify how their key difference necessitates different GAN architectures
- Implement CycleGAN, an unpaired image-to-image translation model, to adapt horses to zebras (and vice versa) with two GANs in one

The DeepLearning.AI Generative Adversarial Networks (GANs) Specialization provides an exciting introduction to image generation with GANs, charting a path from foundational concepts to advanced techniques through an easy-to-understand approach. It also covers social implications, including bias in ML and the ways to detect it, privacy preservation, and more.

Build a comprehensive knowledge base and gain hands-on experience in GANs. Train your own model using PyTorch, use it to create images, and evaluate a variety of advanced GANs. 

This Specialization provides an accessible pathway for all levels of learners looking to break into the GANs space or apply GANs to their own projects, even without prior familiarity with advanced math and machine learning research.",26,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,,,0,8885
181,/learn/causal-effects,Measuring Causal Effects in the Social Sciences,University of Copenhagen,4.2,8169,193,46,"How can we know if the differences in wages between men and women are caused by discrimination or differences in background characteristics? In this PhD-level course we look at causal effects as opposed to spurious relationships. We will discuss how they can be identified in the social sciences using quantitative data, and describe how this can help us understand social mechanisms.",7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17.0,17.0,,1,13266
182,/learn/reproducible-research,Reproducible Research,Johns Hopkins University,4.6,53699,4024,574,"This course focuses on the concepts and tools behind reporting modern data analyses in a reproducible manner. Reproducible research is the idea that data analyses, and more generally, scientific claims, are published with their data and software code so that others may verify the findings and build upon them.  The need for reproducibility is increasing dramatically as data analyses become more complex, involving larger datasets and more sophisticated computations. Reproducibility allows for people to focus on the actual content of a data analysis, rather than on superficial details reported in a written summary. In addition, reproducibility makes an analysis more useful to others because the data and code that actually conducted the analysis are available. This course will focus on literate statistical analysis tools which allow one to publish data analyses in a single document that allows others to easily execute the same analysis to obtain the same results.",8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,35.0,13.0,31.0,1,90766
183,/learn/data-analysis-capstone,Data Analysis and Interpretation Capstone,Wesleyan University,4.7,2492,38,7,"The Capstone project will allow you to continue to apply and refine the data analytic techniques learned from the previous courses in the Specialization to address an important issue in society. You will use real world data to complete a project with our industry and academic partners. For example, you can work with our industry partner, DRIVENDATA, to help them solve some of the world's biggest social challenges! DRIVENDATA at www.drivendata.org, is committed to bringing cutting-edge practices in data science and crowdsourcing to some of the world's biggest social challenges and the organizations taking them on. Or, you can work with our other industry partner, The Connection (www.theconnectioninc.org) to help them better understand recidivism risk for people on parole seeking substance use treatment. For more than 40 years, The Connection has been one of Connecticut’s leading private, nonprofit human service and community development agencies. Each month, thousands of people are assisted by The Connection’s diverse behavioral health, family support and community justice programs. The Connection’s Institute for Innovative Practice was created in 2010 to bridge the gap between researchers and practitioners in the behavioral health and criminal justice fields with the goal of developing maximally effective, evidence-based treatment programs. 

A major component of the Capstone project is for you to be able to choose the information from your analyses that best conveys results and implications, and to tell a compelling story with this information. By the end of the course, you will have a professional quality report of your findings that can be shown to colleagues and potential employers to demonstrate the skills you learned by completing the Specialization.",6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,33.0,,50.0,1,3257
184,/learn/gis-mapping-spatial-analysis-capstone,"GIS, Mapping, and Spatial Analysis Capstone",University of Toronto,4.9,15848,200,67,"In this capstone course, you will apply everything you have learned by designing and then completing your own GIS project. You will plan out your project by writing a brief proposal that explains what you plan to do and why. You will then find data for a topic and location of your choice, and perform analysis and create maps that allow you to try out different tools and data sets. The results of your work will be assembled into an Esri story map, which is a web site with maps, images, text, and video. The goal is for you to have a finished product that you can share, and that demonstrates what you have learned.Note: software is not provided for this course.",11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,9110
185,/learn/feature-engineering-matlab,Data Processing and Feature Engineering with MATLAB,MathWorks,4.7,23233,277,97,"In this course, you will build on the skills learned in Exploratory Data Analysis with MATLAB to lay the foundation required for predictive modeling.  This intermediate-level course is useful to anyone who needs to combine data from multiple sources or times and has an interest in modeling.  These skills are valuable for those who have domain knowledge and some exposure to computational tools, but no programming background. To be successful in this course, you should have some background in basic statistics (histograms, averages, standard deviation, curve fitting, interpolation) and have completed Exploratory Data Analysis with MATLAB. 

Throughout the course, you will merge data from different data sets and handle common scenarios, such as missing data.  In the last module of the course, you will explore special techniques for handling textual, audio, and image data, which are common in data science and more advanced modeling.   By the end of this course, you will learn how to visualize your data, clean it up and arrange it for analysis, and identify the qualities necessary to answer your questions.  You will be able to visualize the distribution of your data and use visual inspection to address artifacts that affect accurate modeling.",18,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,10647
186,/learn/data-what-it-is-what-can-we-do-with-it,"Data – What It Is, What We Can Do With It",Johns Hopkins University,4.5,18850,49,10,"This course introduces students to data and statistics.  By the end of the course, students should be able to interpret descriptive statistics, causal analyses and visualizations to draw meaningful insights.  The course first introduces a framework for thinking about the various purposes of statistical analysis.  We’ll talk about how analysts use data for descriptive, causal and predictive inference.  We’ll then cover how to develop a research study for causal analysis, compute and interpret descriptive statistics and design effective visualizations.  The course will help you to become a thoughtful and critical consumer of analytics. 

If you are in a field that increasingly relies on data-driven decision making, but you feel unequipped to interpret and evaluate data, this course will help you develop these fundamental tools of data literacy.",11,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,1,2096
187,/learn/julia-programming,Julia Scientific Programming,University of Cape Town,4.5,31193,368,123,"This four-module course introduces users to Julia as a first language.  Julia is a high-level, high-performance dynamic programming language developed specifically for scientific computing. This language will be particularly useful for applications in physics, chemistry, astronomy, engineering, data science, bioinformatics and many more. As open source software, you will always have it available throughout your working life. It can also be used from the command line, program files or a new type of interface known as a Jupyter notebook (which is freely available as a service from JuliaBox.com).Julia is designed to address the requirements of high-performance numerical and scientific computing while also being effective for general-purpose programming. You will be able to access all the available processors and memory, scrape data from anywhere on the web, and have it always accessible through any device you care to use as long as it has a browser.  Join us to discover new computing possibilities. Let's get started on learning Julia.

By the end of the course you will be able to:
- Programme using the Julia language by practising through assignments
- Write your own simple Julia programs from scratch
- Understand the advantages and capacities of Julia as a computing language
- Work in Jupyter notebooks using the Julia language
- Use various Julia packages such as  Plots, DataFrames and Stats

The course is delivered through video lectures, on-screen demonstrations, quizzes and practical peer-reviewed projects designed to give you an opportunity to work with the packages.",18,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17.0,,17.0,1,28861
188,/learn/supervised-learning-regression,Supervised Learning: Regression,IBM,4.8,44472,74,13,"This course introduces you to one of the main types of modelling families of supervised Machine Learning: Regression. You will learn how to train regression models to predict continuous outcomes and how to use error metrics to compare across different models. This course also walks you through best practices, including train and test splits, and regularization techniques.By the end of this course you should be able to:
Differentiate uses and applications of classification and regression in the context of supervised machine learning 
Describe and use linear regression models
Use a variety of error metrics to compare and select a linear regression model that best suits your data
Articulate why regularization may help prevent overfitting
Use regularization regressions: Ridge, LASSO, and Elastic net
 
Who should take this course?
This course targets aspiring data scientists interested in acquiring hands-on experience  with Supervised Machine Learning Regression techniques in a business setting.
 
What skills should you have?
To make the most out of this course, you should have familiarity with programming on a Python development environment, as well as fundamental understanding of Data Cleaning, Exploratory Data Analysis, Calculus, Linear Algebra, Probability, and Statistics.",11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,3708
189,/learn/text-mining-analytics,Hands-on Text Mining and Analytics,Yonsei University,3.9,5276,39,9,"This course provides an unique opportunity for you to learn key components of text mining and analytics aided by the real world datasets and the text mining toolkit written in Java. Hands-on experience in core text mining techniques including text preprocessing, sentiment analysis, and topic modeling help learners be trained to be a competent data scientists. Empowered by bringing lecture notes together with lab sessions based on the y-TextMiner toolkit developed for the class, learners will be able to develop interesting text mining applications.",13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,12720
190,/learn/regression-models,Regression Models,Johns Hopkins University,4.4,75626,3219,545,"Linear models, as their name implies, relates an outcome to a set of predictors of interest using linear assumptions.  Regression models, a subset of linear models, are the most important statistical analysis tool in a data scientist’s toolkit. This course covers regression analysis, least squares and inference using regression models. Special cases of the regression model, ANOVA and ANCOVA will be covered as well. Analysis of residuals and variability will be investigated. The course will cover modern thinking on model selection and novel uses of regression models including scatterplot smoothing.",54,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23.0,14.0,19.0,1,127224
191,/learn/recommender-systems-introduction,Introduction to Recommender Systems:  Non-Personalized and Content-Based,University of Minnesota,4.5,18549,574,120,"This course, which is designed to serve as the first course in the Recommender Systems specialization, introduces the concept of recommender systems, reviews several examples in detail, and leads you through non-personalized recommendation using summary statistics and product associations, basic stereotype-based or demographic recommendations, and content-based filtering recommendations. After completing this course, you will be able to compute a variety of recommendations from datasets using basic spreadsheet tools, and if you complete the honors track you will also have programmed these recommendations using the open source LensKit recommender toolkit.  

In addition to detailed lectures and interactive exercises, this course features interviews with several leaders in research and practice on advanced topics and current directions in recommender systems.",23,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,42.0,20.0,50.0,1,28987
192,/learn/matrix-methods,Matrix Methods,University of Minnesota,4.1,7663,165,45,"Mathematical Matrix Methods lie at the root of most methods of machine learning and data analysis of tabular data.  Learn the basics of Matrix Methods, including matrix-matrix multiplication, solving linear equations, orthogonality, and best least squares approximation.   Discover the Singular Value Decomposition that plays a fundamental role in dimensionality reduction, Principal Component Analysis, and noise reduction.  Optional examples using Python are used to illustrate the concepts and allow the learner to experiment with the algorithms.",7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,6655
193,/learn/gis-data-acquisition-map-design,GIS Data Acquisition and Map Design,University of Toronto,4.9,42967,454,139,"In this course, you will learn how to find GIS data for your own projects, and how to create a well-designed map that effectively communicates your message. The first section focuses on the basic building blocks of GIS data, so that you know what types of GIS files exist, and the implications of choosing one type over another. Next, we'll discuss metadata (which is information about a data set) so you know how to evaluate a data set before you decide to use it, as well as preparing data by merging and clipping files as needed. We'll then talk about how to take non-GIS data, such as a list of addresses, and convert it into ""mappable"" data using geocoding. Finally, you'll learn about how to take data that you have found and design a map using cartographic principles. In the course project, you will find your own data and create your own quantitative map.Note: software is not provided for this course.",20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,25.0,50.0,,1,15958
194,/learn/basic-statistics,Basic Statistics,University of Amsterdam,4.6,261218,3706,939,"Understanding statistics is essential to understand research in the social and behavioral sciences. In this course you will learn the basics of statistics; not just how to calculate them, but also how to evaluate them. This course will also prepare you for the next course in the specialization - the course Inferential Statistics. In the first part of the course we will discuss methods of descriptive statistics. You will learn what cases and variables are and how you can compute measures of central tendency (mean, median and mode) and dispersion (standard deviation and variance). Next, we discuss how to assess relationships between variables, and we introduce the concepts correlation and regression. 

The second part of the course is concerned with the basics of probability: calculating probabilities, probability distributions and sampling distributions. You need to know about these things in order to understand how inferential statistics work. 

The third part of the course consists of an introduction to methods of inferential statistics - methods that help us decide whether the patterns we see in our data are strong enough to draw conclusions about the underlying population we are interested in. We will discuss confidence intervals and significance tests.

You will not only learn about all these statistical concepts, you will also be trained to calculate and generate these statistics yourself using freely available statistical software.",27,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,,38.0,1,228848
195,/learn/computational-neuroscience,Computational Neuroscience,University of Washington,4.6,62429,834,197,"This course provides an introduction to basic computational methods for understanding what nervous systems do and for determining how they function. We will explore the computational principles governing various aspects of vision, sensory-motor control, learning, and memory. Specific topics that will be covered include representation of information by spiking neurons, processing of information in neural networks, and algorithms for adaptation and learning. We will make use of Matlab/Octave/Python demonstrations and exercises to gain a deeper understanding of concepts and methods introduced in the course. The course is primarily aimed at third- or fourth-year undergraduates and beginning graduate students, as well as professionals and distance learners interested in learning how the brain processes information.",26,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15.0,,,1,83862
196,/learn/wharton-decision-making-scenarios,Decision-Making and Scenarios,University of Pennsylvania,4.6,19223,1584,214,"This course is designed to show you how use quantitative models to transform data into better business decisions. You’ll learn both how to use models to facilitate decision-making and also how to structure decision-making for optimum results. Two of Wharton’s most acclaimed professors will show you the step-by-step processes of modeling common business and financial scenarios, so you can significantly improve your ability to structure complex problems and derive useful insights about alternatives. Once you’ve created models of existing realities, possible risks, and alternative scenarios, you can determine the best solution for your business or enterprise, using the decision-making tools and techniques you’ve learned in this course.",7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,20.0,,20.0,1,36146
197,/learn/excel-data-visualization,Data Visualization in Excel,Macquarie University,4.9,90171,50,20,"In an age now driven by ""big data"", we need to cut through the noise and present key information in a way that can be quickly consumed and acted upon making data visualization an increasingly important skill. Visualizations need to not only present data in an easy to understand and attractive way, but they must also provide context for the data, tell a story, achieving that fine balance between form and function. Excel has many rivals in this space, but it is still an excellent choice, particularly if it's where your data resides. It offers a wealth of tools for creating visualizations other than charts and the chart options available are constantly increasing and improving, so the newer versions now include waterfall charts, sunburst diagrams and even map charts. But what sets Excel apart is its flexibility, it gives us total creative control over our designs so if needed we could produce our own animated custom chart to tell the right story for our data.Over five weeks we will explore Excel's rich selection of visualization tools using practical case studies as seen through the eyes of Rohan, an environmental analyst. Rohan is required to produce visualizations that will show trends, forecasts, breakdowns and comparisons for a large variety of environmental data sets. As well as utilising the usual chart types he wants to use conditional formats, sparklines, specialised charts and even create his own animated charts and infographics. In some cases, he will also need to prepare the data using pivot tables to drill down and answer very specific questions. We are going to help him achieve all this and present our finished visualizations in attractive reports and dashboards that use tools like slicers and macros for automation and interactivity.

These are the topics we will cover:
Week 1: 	Dynamic visualizations with conditional formatting, custom number formatting, sparklines and macros
Week 2: 	Charting techniques for telling the right story
Week 3: 	Creating specialised and custom charts
Week 4: 	Summarising and filtering data with pivot tables and pivot charts
Week 5: 	Creating interactive dashboards in Excel

This is the second course in our Specialization on Data Analytics and Visualization. The first course: Excel Fundamentals for Data Analysis, covers data preparation and cleaning but also teaches some of the prerequisites for this course like tables and named ranges as well as text, lookup and logical functions. To get the most out of this course we would recommend you do the first course or have experience with these topics. In this course we focus on Data Visualization in Excel, join us for this exciting journey.",18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,,,1,5230
198,/learn/excel-essentials-es,Habilidades de Excel para el negocio: Conceptos básicos,Macquarie University,4.6,52668,13,4,"En este primer curso de la especialización de habilidades de Excel para el negocio, aprenderá los conceptos básicos de Microsoft Excel. En seis semanas, podrá navegar, de forma experta, a través de la interfaz de usuario de Excel, realizar cálculos básicos con fórmulas y funciones, dar formato profesional a hojas de cálculo y crear visualizaciones de datos a través de gráficos y cuadros.Ya sea que usted sea autodidacta y desee eliminar ciertas deficiencias a fin de obtener una mejor eficiencia y productividad, o si nunca ha usado Excel antes, este curso lo preparará con una base sólida para convertirse en un usuario seguro y desarrollar habilidades más avanzadas en cursos posteriores. 

Hemos reunido un gran equipo de enseñanza que estará con usted en cada paso del camino. Una amplia gama de cuestionarios de práctica y desafíos le brindarán grandes oportunidades para desarrollar sus habilidades. Trabaje en cada desafío nuevo con nuestro equipo y en poco tiempo se sorprenderá con lo lejos que ha llegado. 

El software de hoja de cálculo es uno de los componentes de software más ubicuos que se utilizan en lugares de trabajo de todo el mundo. Aprender a operar con confianza este software significa agregar un activo muy valioso a su cartera de empleabilidad. En un momento en que los trabajos que requieren habilidades digitales están creciendo mucho más rápido que los trabajos que no las requieren, asegúrese de colocarse por delante del resto agregando habilidades de Excel a su cartera de empleo.",26,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,1,1642
199,/learn/big-data-proyecto,Big Data: capstone project,Universitat Autònoma de Barcelona,4.7,2090,44,21,"En este último curso de la Especialización Big Data el estudiante tendrá la oportunidad de aplicar algunas de las herramientas y métodos aprendidos en los cursos anteriores en un caso práctico.El objetivo de este Capstone Project es mostrar un ejemplo del trabajo que se realiza diariamente en el departamento de Cosmología del Port d’Informació Científica, en Barcelona. Se trata de crear un clasificador para imágenes de galaxias, a partir de datos del proyecto GalaxyZoo e imágenes y datos del telescopio Sloan Digital Sky Survey. Los trabajos y ejercicios guiados llevarán al estudiante a la exploración y analisis de estos datos, hasta realizar una herramienta automática de Machine Learning.

El proceso seguido por los estudiantes en este curso se podría aplicar en cualquier otra disciplina, por ejemplo en las ciencias sociales, en un estudio de mercado o en cualquier ámbito que comporte toma de decisiones a partir de un gran volumen de datos.",13,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,0,3649
200,/learn/analytics-excel,Mastering Data Analysis in Excel,Duke University,4.2,129694,3675,881,"Important: The focus of this course is on math - specifically, data-analysis concepts and methods - not on Excel for its own sake. We use Excel to do our calculations, and all math formulas are given as Excel Spreadsheets, but we do not attempt to cover Excel Macros, Visual Basic, Pivot Tables, or other intermediate-to-advanced Excel functionality.This course will prepare you to design and implement realistic predictive models based on data. In the Final Project (module 6) you will assume the role of a business data analyst for a bank, and develop two different predictive models to determine which applicants for credit cards should be accepted and which rejected. Your first model will focus on minimizing default risk, and your second on maximizing bank profits. The two models should demonstrate to you in a practical, hands-on way the idea that your choice of business metric drives your choice of an optimal model.

The second big idea this course seeks to demonstrate is that your data-analysis results cannot and should not aim to eliminate all uncertainty. Your role as a data-analyst is to reduce uncertainty for decision-makers by a financially valuable increment, while quantifying how much uncertainty remains. You will learn to calculate and apply to real-world examples the most important uncertainty measures used in business, including classification error rates, entropy of information, and confidence intervals for linear regression.

All the data you need is provided within the course, all assignments are designed to be done in MS Excel, and you will learn enough Excel to complete all assignments. The course will give you enough practice with Excel to become fluent in its most commonly used business functions, and you’ll be ready to learn any other Excel functionality you might need in the future (module 1).

The course does not cover Visual Basic or Pivot Tables and you will not need them to complete the assignments. All advanced concepts are demonstrated in individual Excel spreadsheet templates that you can use to answer relevant questions. You will emerge with substantial vocabulary and practical knowledge of how to apply business data analysis methods based on binary classification (module 2), information theory and entropy measures (module 3), and linear regression (module 4 and 5), all using no software tools more complex than Excel.",21,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,15.0,,15.0,1,312782
201,/learn/random-models-nested-split-plot-designs,"Random Models, Nested and Split-plot Designs",Arizona State University,4.6,3904,25,5,"Many experiments involve factors whose levels are chosen at random. A well-know situation is the study of measurement systems to determine their capability.  This course presents the design and analysis of these types of experiments, including modern methods for estimating the components of variability in these systems. The course also covers experiments with nested factors, and experiments with hard-to-change factors that require split-plot designs. We also provide an overview of designs for experiments with response distributions from nonnormal response distributions and experiments with covariates.",9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,1,1585
202,/learn/linear-regression-business-statistics,Linear Regression for Business Statistics,Rice University,4.8,59152,1180,196,"Regression Analysis is perhaps the single most important Business Statistics tool used in the industry. Regression is the engine behind a multitude of data analytics applications used for many forms of forecasting and prediction.  This is the fourth course in the specialization, ""Business Statistics and Analysis"". The course  introduces you to the very important tool known as Linear Regression. You will learn to apply various procedures such as dummy variable regressions, transforming variables, and interaction effects. All these are introduced and explained using easy to understand examples in Microsoft Excel.
The focus of the course is on understanding and application, rather than detailed mathematical derivations.
Note: This course uses the ‘Data Analysis’ tool box which is standard with the Windows version of Microsoft Excel. It is also standard with the 2016 or later Mac version of Excel. However, it is not standard with earlier versions of Excel for Mac. 


WEEK 1
Module 1: Regression Analysis: An Introduction
In this module you will get introduced to the Linear Regression Model. We will build a regression model and estimate it using Excel. We will use the estimated model to infer relationships between various variables and use the model to make predictions. The module also introduces the notion of errors, residuals and R-square in a regression model.

Topics covered include:
•	Introducing the Linear Regression
•	Building a Regression Model and estimating it using Excel
•	Making inferences using the estimated model
•	Using the Regression model to make predictions
•	Errors, Residuals and R-square
 

WEEK 2
Module 2: Regression Analysis: Hypothesis Testing and Goodness of Fit
This module presents different hypothesis tests you could do using the Regression output. These tests are an important part of inference and the module introduces them using Excel based examples. The p-values are introduced along with goodness of fit measures R-square and the adjusted R-square. Towards the end of module we introduce the ‘Dummy variable regression’ which is used to incorporate categorical variables in a regression. 

Topics covered include:
•	Hypothesis testing in a Linear Regression
•	‘Goodness of Fit’ measures (R-square, adjusted R-square)
•	Dummy variable Regression (using Categorical variables in a Regression)
 

WEEK 3
Module 3: Regression Analysis: Dummy Variables, Multicollinearity
This module continues with the application of Dummy variable Regression. You get to understand the interpretation of Regression output in the presence of categorical variables. Examples are worked out to re-inforce various concepts introduced. The module also explains what is Multicollinearity and how to deal with it. 

Topics covered include:
•	Dummy variable Regression (using Categorical variables in a Regression)
•	Interpretation of coefficients and p-values in the presence of Dummy variables
•	Multicollinearity in Regression Models
 

WEEK 4
Module 4: Regression Analysis: Various Extensions
The module extends your understanding of the Linear Regression, introducing techniques such as mean-centering of variables and building confidence bounds for predictions using the Regression model. A powerful regression extension known as ‘Interaction variables’ is introduced and explained using examples. We also study the transformation of variables in a regression and in that context introduce the log-log and the semi-log regression models. 

Topics covered include:
•	Mean centering of variables in a Regression model
•	Building confidence bounds for predictions using a Regression model
•	Interaction effects in a Regression
•	Transformation of variables
•	The log-log and semi-log regression models",28,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,25.0,11.0,33.0,1,32266
203,/learn/mining-medical-data,Foundations of mining non-structured medical data,EIT Digital ,3.9,2258,19,7,"The goal of this course is to understand the foundations of Big Data and the data that is being generated in the health domain and how the use of technology would help to integrate and exploit all those data to extract meaningful information that can be later used in different sectors of the health domain from physicians to management, from patients to care givers, etc. The course will offer to the student a high-level perspective of the importance of the medical context within the European context, the types of data that are managed in the health (clinical) context, the challenges to be addressed in the mining of unstructured medical data (text and image) as well as the opportunities from the analytical point of view with an introduction to the basics of data analytics field.",7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,2149
204,/learn/python-statistics-financial-analysis,Python and Statistics for Financial Analysis,The Hong Kong University of Science and Technology,4.4,115537,2406,536,"Course Overview: https://youtu.be/JgFV5qzAYnoPython is now becoming the number 1 programming language for data science. Due to python’s simplicity and high readability, it is gaining its importance in the financial industry.  The course combines both python coding and statistical concepts and applies into analyzing financial data, such as stock data.

By the end of the course, you can achieve the following using python:

- Import, pre-process, save and visualize financial data into pandas Dataframe

- Manipulate the existing financial data by generating new variables using multiple columns

- Recall and apply the important statistical concepts (random variable, frequency, distribution, population and sample, confidence interval, linear regression, etc. ) into financial contexts

- Build a trading model using multiple linear regression model 

- Evaluate the performance of the trading model using different investment indicators

Jupyter Notebook environment is configured in the course platform for practicing python coding without installing any client applications.",13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,1,86764
205,/learn/social-economic-networks,Social and Economic Networks:  Models and Analysis,Stanford University,4.8,36588,614,138,"Learn how to model social and economic networks and their impact on human behavior.  How do networks form, why do they exhibit certain patterns, and how does their structure impact diffusion, learning, and other behaviors?   We will bring together models and techniques from economics, sociology, math, physics, statistics and computer science to answer these questions.The course begins with some empirical background on social and economic networks, and an overview of concepts used to describe and measure networks. Next, we will cover a set of models of how networks form, including random network models as well as strategic formation models, and some hybrids. We will then discuss a series of models of how networks impact behavior, including contagion, diffusion, learning, and peer influences.

You can find a more detailed syllabus here:  http://web.stanford.edu/~jacksonm/Networks-Online-Syllabus.pdf 

You can find a short introductory videao here: http://web.stanford.edu/~jacksonm/Intro_Networks.mp4",30,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,11.0,29.0,1,51776
206,/learn/data-visualization,Data Management and Visualization,Wesleyan University,4.4,23831,873,248,"Whether being used to customize advertising to millions of website visitors or streamline inventory ordering at a small restaurant, data is becoming more integral to success. Too often, we’re not sure how use data to find answers to the questions that will make us more successful in what we do. In this course, you will discover what data is and think about what questions you have that can be answered by the data – even if you’ve never thought about data before. Based on existing data, you will learn to develop a research question, describe the variables and their relationships, calculate basic statistics, and present your results clearly. By the end of the course, you will be able to use powerful data analysis tools – either SAS or Python – to manage and visualize your data, including how to deal with missing data, variable groups, and graphs. Throughout the course, you will share your progress with others to gain valuable feedback, while also learning how your peers use data to answer their own questions.",12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,36.0,,44.0,1,72469
207,/learn/data-visualization-dashboards-excel-cognos,Data Visualization and Dashboards with Excel and Cognos,IBM,4.7,218770,426,64,"This course covers some of the first steps in the development of data visualizations using spreadsheets and dashboards. Begin the process of telling a story with your data by creating the many types of charts that are available in spreadsheets like Excel. Explore the different tools of a spreadsheet, such as the important pivot function and the ability to create dashboards and learn how each one has its own unique property to transform your data. Continue to gain valuable experience by becoming familiar with the popular analytics tool - IBM Cognos Analytics - to create interactive dashboards.By completing this course, you will have a basic understanding of using spreadsheets as a data visualization tool. You will gain the ability to effectively create data visualizations, such as charts or graphs, and will begin to see how they play a key role in communicating your data analysis findings. All of this can be accomplished by learning the basics of data analysis with Excel and IBM Cognos Analytics, without having to write any code. By the end of this course you will be able to describe common dashboarding tools used by a data analyst, design and create a dashboard in a cloud platform, and begin to elevate your confidence level in creating intermediate level data visualizations. 

Throughout this course you will encounter numerous hands-on labs and a final project. With each lab, gain hands-on experience with creating basic and advanced charts, then continue through the course and begin creating dashboards with spreadsheets and IBM Cognos Analytics. You will then end this course by creating a set of data visualizations with IBM Cognos Analytics and creating an interactive dashboard that can be shared with peers, professional communities or prospective employers.

This course does not require any prior data analysis, or computer science experience. All you need to get started is basic computer literacy, high school level math, access to a modern web browser such as Chrome or Firefox, the ability to create a Microsoft account to access Excel for the Web, and a basic understanding of Excel spreadsheets.",10,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,11867
